Fecha,Servicio,Instalacion,Usos
"2006-11-01","Préstamos bibliotecas","Infantiles","4756"
"2006-11-01","Reserva de instalaciones","Antigua Pescadería","12"
"2006-11-01","Reserva de instalaciones","Casa Consistorial","14"
"2006-11-01","Reserva de instalaciones","Reserva Material Informático","2"
"2006-11-01","Transporte","Tarjeta Turística","36"
"2006-11-01","Transporte","TC-Abono Mes","96107"
"2006-11-01","Transporte","TC-Abono Mes Mayores de 65","9483"
"2006-11-01","Transporte","TC-Abono Mes Menores de 26","54632"
"2006-11-01","Transporte","TC-Tarifa Empleado","25275"
"2006-11-01","Transporte","TC-Tarifa Empleado Emtusa","190"
"2006-11-01","Transporte","TC-Tarifa Familiar Emtusa","8935"
"2006-11-01","Transporte","TC-Tarifa Gratuita","23403"
"2006-11-01","Transporte","TC-Tarifa IES","3147"
"2006-11-01","Transporte","TC-Tarifa JOP","955"
"2006-11-01","Transporte","TC-Tarifa Mayores de 65","139309"
"2006-11-01","Transporte","TC-Tarifa Menores de 26","160286"
"2006-11-01","Transporte","TC-Tarifa Normal","255101"
"2006-11-01","Transporte","TC-Tarifa Reducida","2895"
"2006-11-01","Transporte","TT-Tarifa Normal","341114"
"2006-12-01","Cimadevilla Centro Control","Campo Valdés","449"
"2006-12-01","Cimadevilla Centro Control","Fermín García Bernardo","367"
"2006-12-01","Cimadevilla con Tarjeta","Campo Valdés","2651"
"2006-12-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2793"
"2006-12-01","Cimadevilla Taxi","Campo Valdés","486"
"2006-12-01","Cimadevilla Taxi","Fermín García Bernardo","593"
"2006-12-01","Gijón Bici","Gijón Bici","1346"
"2006-12-01","Instalaciones Deportivas","Instalaciones Deportivas","39"
"2006-12-01","Mediatecas","Adultos","6908"
"2006-12-01","Mediatecas","Infantiles","722"
"2006-12-01","ORA","ORA","8025"
"2006-12-01","Piscinas","Piscina Coto Control","5027"
"2006-12-01","Piscinas","Piscina La Calzada Control","3369"
"2006-12-01","Piscinas","Piscina Llano Control","5975"
"2006-12-01","Piscinas","Piscina Moreda Control","3784"
"2006-12-01","Piscinas","Piscina Panchano Control","2405"
"2006-12-01","Piscinas","Piscina Pumarin Control","4730"
"2006-12-01","Préstamos bibliotecas","Adultos","15279"
"2006-12-01","Préstamos bibliotecas","Infantiles","3806"
"2006-12-01","Reserva de instalaciones","Antigua Pescadería","27"
"2006-12-01","Reserva de instalaciones","Casa Consistorial","11"
"2006-12-01","Reserva de instalaciones","Reserva Material Informático","1"
"2006-12-01","Transporte","Tarjeta Turística","126"
"2006-12-01","Transporte","TC-Abono Mes","81479"
"2006-12-01","Transporte","TC-Abono Mes Mayores de 65","9592"
"2006-12-01","Transporte","TC-Abono Mes Menores de 26","34917"
"2006-12-01","Transporte","TC-Tarifa Empleado","22863"
"2006-12-01","Transporte","TC-Tarifa Empleado Emtusa","8273"
"2006-12-01","Transporte","TC-Tarifa Gratuita","19955"
"2006-12-01","Transporte","TC-Tarifa IES","1717"
"2006-12-01","Transporte","TC-Tarifa JOP","887"
"2006-12-01","Transporte","TC-Tarifa Mayores de 65","125847"
"2006-12-01","Transporte","TC-Tarifa Menores de 26","130717"
"2006-12-01","Transporte","TC-Tarifa Normal","228480"
"2006-12-01","Transporte","TC-Tarifa Reducida","2659"
"2006-12-01","Transporte","TT-Tarifa Normal","292988"
