Fecha,Servicio,Instalacion,Usos
"2017-09-01","Aseos públicos","Paseo del Muro, escalera 3","2542"
"2017-09-01","Aseos públicos","Paseo del Muro, tostadero","3155"
"2017-09-01","Aseos públicos","Playa de Poniente","1333"
"2017-09-01","Aseos públicos","Playa del Arbeyal","775"
"2017-09-01","Aseos públicos","Plaza Cataluña","650"
"2017-09-01","Aseos públicos","Plaza San Miguel","710"
"2017-09-01","Gijón Bici","Gijón Bici","1399"
"2017-09-01","Inscripciones","Cursos","12519"
"2017-09-01","Préstamos bibliotecas","Adultos","12784"
"2017-09-01","Préstamos bibliotecas","Infantiles","6288"
"2017-09-01","Reserva de instalaciones","Antigua Pescadería","33"
"2017-09-01","Reserva de instalaciones","Casa Consistorial","21"
"2017-09-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","1"
"2017-09-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","433"
"2017-09-01","Reserva de instalaciones","Complejo Deportivo La Calzada","1049"
"2017-09-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3172"
"2017-09-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3367"
"2017-09-01","Reserva de instalaciones","Edificio Pelayo","21"
"2017-09-01","Reserva de instalaciones","Locales de ensayo para músicos","3"
"2017-09-01","Reserva de instalaciones","Pabellón de Deportes La Arena","121"
"2017-09-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","162"
"2017-09-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","15"
"2017-09-01","Reserva de instalaciones","Pabellón de La Tejerona","184"
"2017-09-01","Reserva de instalaciones","Palacio de Deportes","359"
"2017-09-01","Reserva de instalaciones","Piscina Municipal El Coto","3154"
"2017-09-01","Reserva de instalaciones","Piscina Municipal El Llano","2958"
"2017-09-01","Reserva de instalaciones","Piscina Municipal La Camocha","72"
"2017-09-01","Transporte","Tarjeta ciudadana","991587"
